XS_Ea_sum,dXS_Ea,Ea_mean
0.0,0.0,885000.0
0.0,0.0,895000.0
0.0,0.0,905000.0
0.0,0.0,915000.0
0.0,0.0,925000.0
0.0,0.0,935000.0
0.0,0.0,945000.0
0.0,0.0,955000.0
0.0,0.0,965000.0
0.0,0.0,975000.0
0.0,0.0,985000.0
0.0,0.0,995000.0
0.0,0.0,1005000.0
0.0,0.0,1015000.0
0.0,0.0,1025000.0
0.0,0.0,1035000.0
0.0,0.0,1045000.0
0.0,0.0,1055000.0
0.0,0.0,1065000.0
0.0,0.0,1075000.0
0.0,0.0,1085000.0
0.0,0.0,1095000.0
0.0,0.0,1105000.0
0.0,0.0,1115000.0
0.0,0.0,1125000.0
0.0,0.0,1135000.0
0.0,0.0,1145000.0
0.0,0.0,1155000.0
0.0,0.0,1165000.0
0.0,0.0,1175000.0
0.0,0.0,1185000.0
0.0,0.0,1195000.0
0.0,0.0,1205000.0
0.0,0.0,1215000.0
0.0,0.0,1225000.0
0.0,0.0,1235000.0
0.0,0.0,1245000.0
0.0,0.0,1255000.0
0.0,0.0,1265000.0
0.0,0.0,1275000.0
0.0,0.0,1285000.0
0.0,0.0,1295000.0
0.0,0.0,1305000.0
0.0,0.0,1315000.0
0.0,0.0,1325000.0
0.0,0.0,1335000.0
0.0,0.0,1345000.0
0.0,0.0,1355000.0
0.0,0.0,1365000.0
0.0,0.0,1375000.0
0.0,0.0,1385000.0
0.0,0.0,1395000.0
0.0,0.0,1405000.0
0.0,0.0,1415000.0
0.0,0.0,1425000.0
0.0,0.0,1435000.0
0.0,0.0,1445000.0
0.0,0.0,1455000.0
0.0,0.0,1465000.0
0.0,0.0,1475000.0
0.0,0.0,1485000.0
0.0,0.0,1495000.0
0.0,0.0,1505000.0
0.0,0.0,1515000.0
0.0,0.0,1525000.0
0.0,0.0,1535000.0
0.0,0.0,1545000.0
0.0,0.0,1555000.0
0.0,0.0,1565000.0
0.0,0.0,1575000.0
0.0,0.0,1585000.0
0.0,0.0,1595000.0
0.0,0.0,1605000.0
0.0,0.0,1615000.0
0.0,0.0,1625000.0
0.0,0.0,1635000.0
0.0,0.0,1645000.0
0.0,0.0,1655000.0
0.0,0.0,1665000.0
0.0,0.0,1675000.0
0.0,0.0,1685000.0
0.0,0.0,1695000.0
0.0,0.0,1705000.0
0.0,0.0,1715000.0
0.0,0.0,1725000.0
0.0,0.0,1735000.0
0.0,0.0,1745000.0
0.0,0.0,1755000.0
0.0,0.0,1765000.0
0.0,0.0,1775000.0
0.0,0.0,1785000.0
0.0,0.0,1795000.0
0.0,0.0,1805000.0
0.0,0.0,1815000.0
0.0,0.0,1825000.0
0.0,0.0,1835000.0
0.0,0.0,1845000.0
0.0,0.0,1855000.0
0.0,0.0,1865000.0
0.0,0.0,1875000.0
0.0,0.0,1885000.0
0.0,0.0,1895000.0
0.0,0.0,1905000.0
0.0,0.0,1915000.0
0.0,0.0,1925000.0
0.0,0.0,1935000.0
0.0,0.0,1945000.0
0.0,0.0,1955000.0
0.0,0.0,1965000.0
0.0,0.0,1975000.0
0.0,0.0,1985000.0
0.0,0.0,1995000.0
0.0,0.0,2005000.0
0.0,0.0,2015000.0
0.0,0.0,2025000.0
0.0,0.0,2035000.0
0.0,0.0,2045000.0
0.0,0.0,2055000.0
0.0,0.0,2065000.0
0.0,0.0,2075000.0
0.0,0.0,2085000.0
0.0,0.0,2095000.0
0.0,0.0,2105000.0
0.0,0.0,2115000.0
0.0,0.0,2125000.0
0.0,0.0,2135000.0
0.0,0.0,2145000.0
0.0,0.0,2155000.0
0.0,0.0,2165000.0
0.0,0.0,2175000.0
0.0,0.0,2185000.0
0.0,0.0,2195000.0
0.0,0.0,2205000.0
0.0,0.0,2215000.0
0.0,0.0,2225000.0
0.0,0.0,2235000.0
0.0,0.0,2245000.0
0.0,0.0,2255000.0
0.0,0.0,2265000.0
0.0,0.0,2275000.0
0.0,0.0,2285000.0
0.0,0.0,2295000.0
0.0,0.0,2305000.0
0.0,0.0,2315000.0
0.0,0.0,2325000.0
0.0,0.0,2335000.0
0.0,0.0,2345000.0
0.0,0.0,2355000.0
0.0,0.0,2365000.0
0.0,0.0,2375000.0
0.0,0.0,2385000.0
0.0,0.0,2395000.0
0.0,0.0,2405000.0
0.0,0.0,2415000.0
0.0,0.0,2425000.0
0.0,0.0,2435000.0
0.0,0.0,2445000.0
0.0,0.0,2455000.0
0.0,0.0,2465000.0
0.0,0.0,2475000.0
0.0,0.0,2485000.0
0.0,0.0,2495000.0
0.0,0.0,2505000.0
0.0,0.0,2515000.0
0.0,0.0,2525000.0
0.0,0.0,2535000.0
0.0,0.0,2545000.0
0.0,0.0,2555000.0
0.0,0.0,2565000.0
0.0,0.0,2575000.0
0.0,0.0,2585000.0
0.0,0.0,2595000.0
0.0,0.0,2605000.0
0.0,0.0,2615000.0
0.0,0.0,2625000.0
0.0,0.0,2635000.0
0.0,0.0,2645000.0
0.0,0.0,2655000.0
0.0,0.0,2665000.0
0.0,0.0,2675000.0
0.0,0.0,2685000.0
0.0,0.0,2695000.0
0.0,0.0,2705000.0
0.0,0.0,2715000.0
0.0,0.0,2725000.0
0.0,0.0,2735000.0
0.0,0.0,2745000.0
0.0,0.0,2755000.0
0.0,0.0,2765000.0
0.0,0.0,2775000.0
0.0,0.0,2785000.0
0.0,0.0,2795000.0
0.0,0.0,2805000.0
0.0,0.0,2815000.0
0.0,0.0,2825000.0
0.0,0.0,2835000.0
0.0,0.0,2845000.0
0.0,0.0,2855000.0
0.019197806933081086,0.001934821154643361,2865000.0
0.019219406720218164,0.0018438119967883967,2875000.0
0.019246163404455174,0.0017877507388799835,2885000.0
0.019277139342507386,0.0018076935249344978,2895000.0
0.019314194886201102,0.00194598578034499,2905000.0
0.019353226376208354,0.0022009378775812148,2915000.0
0.0,0.0,2925000.0
0.0,0.0,2935000.0
0.0,0.0,2945000.0
0.0,0.0,2955000.0
0.02761,0.00443144330438741,2965000.0
0.02761,0.00443144330438741,2975000.0
0.027621837717524585,0.004424116153452808,2985000.0
0.02867656788491476,0.0038612903951186247,2995000.0
0.034348416349340195,0.00526793474354185,3005000.0
0.03475638694387155,0.005580322949152645,3015000.0
0.03476,0.005583143788225412,3025000.0
0.03475999999999999,0.005583143788225412,3035000.0
0.05106095867722013,0.008078376077214589,3045000.0
0.050938142264374174,0.007700024362781827,3055000.0
0.05054413008375196,0.006647001456170354,3065000.0
0.0496205386366277,0.005328806911978261,3075000.0
0.04774122192145229,0.0049409628592006405,3085000.0
0.04619143681639567,0.006098807050240287,3095000.0
0.043545335555354225,0.006453574177242414,3105000.0
0.043269456601572616,0.006007081416140768,3115000.0
0.043050662392889905,0.006378647753110058,3125000.0
0.043464162159038755,0.005767978741752513,3135000.0
0.045221256232354505,0.006739569044356786,3145000.0
0.046310770044482974,0.00599699449377762,3155000.0
0.04962463632175653,0.007551183437449243,3165000.0
0.050945963323399346,0.006847125157116606,3175000.0
0.05607679437680277,0.00849533177710173,3185000.0
0.05774147473577842,0.007879468589013573,3195000.0
0.06436001483515402,0.00952119649866803,3205000.0
0.06711026858775548,0.009088701329102944,3215000.0
0.07753428584036388,0.01146892159963069,3225000.0
0.0811028459063655,0.010956050362505793,3235000.0
0.09380632360273707,0.012188186113957817,3245000.0
0.09790958046073105,0.011106792898669587,3255000.0
0.10359013038723626,0.01246341642007412,3265000.0
0.11864561174185213,0.015498169881525936,3275000.0
0.12388237963271125,0.014141904426172785,3285000.0
0.1275984317889833,0.016469932852797006,3295000.0
0.13112556369898692,0.01886916403839182,3305000.0
0.13003458875209464,0.01808933179814702,3315000.0
0.12096791428060444,0.01500448147921871,3325000.0
0.11582673067818886,0.013110757558073904,3335000.0
0.10864062221460158,0.013506706377185748,3345000.0
0.08942704608581557,0.012782637087842705,3355000.0
0.08666080890072325,0.012460091207765697,3365000.0
0.08270474618807563,0.011463440432946842,3375000.0
0.08599226107320634,0.01123806559622837,3385000.0
0.10231545018338464,0.014559903518306105,3395000.0
0.10089051884943599,0.014836934652971633,3405000.0
0.07059129885694448,0.009619917670463881,3415000.0
0.06206636917850398,0.009148619701944784,3425000.0
0.03890366809507495,0.0043868967718367095,3435000.0
0.031092212976128422,0.003520416194531815,3445000.0
0.02608241213070561,0.0031020873938879946,3455000.0
0.018205899514009874,0.002502778433312861,3465000.0
0.016488191180708583,0.0024158866533966015,3475000.0
0.012060438388968796,0.0016246748290027209,3485000.0
0.010984657709448257,0.001571085107525792,3495000.0
0.008992805328045419,0.0010514127243537337,3505000.0
0.008030292156139528,0.000857037661962443,3515000.0
0.007172484951278222,0.0007448499528056758,3525000.0
0.0064446629374115185,0.0007864535072044834,3535000.0
0.005172022910837113,0.000600536629438607,3545000.0
0.004824100340201073,0.0005470983740146557,3555000.0
0.004522039470162712,0.0005359411014532671,3565000.0
0.00381266473772878,0.0005258992192569964,3575000.0
0.003578233897840198,0.0004868341938287671,3585000.0
0.0031498302876947163,0.0004371373956558902,3595000.0
0.0031144521624104264,0.00040964944972912817,3605000.0
0.003314066179069231,0.000463577915012396,3615000.0
0.004817914467360115,0.0005505999851375186,3625000.0
0.009985424567266688,0.0015334538210112364,3635000.0
0.009944075393965739,0.0014821351005465887,3645000.0
0.005463401225358652,0.0006704223259980194,3655000.0
0.0045184510335629455,0.0006064991043658284,3665000.0
0.00459253972414117,0.0005877313219101928,3675000.0
0.010212480869002588,0.00121770355067306,3685000.0
0.029820361199122607,0.00468993687231311,3695000.0
0.0338714918905712,0.005433501165317715,3705000.0
0.03405366573160262,0.005466983524132833,3715000.0
0.03406,0.005468147781470431,3725000.0
0.03406,0.005468147781470431,3735000.0
0.0,0.0,3745000.0
0.0,0.0,3755000.0
0.0,0.0,3765000.0
0.0,0.0,3775000.0
0.0,0.0,3785000.0
0.0,0.0,3795000.0
0.0,0.0,3805000.0
0.0,0.0,3815000.0
0.0,0.0,3825000.0
0.0,0.0,3835000.0
0.0,0.0,3845000.0
0.00136,0.0002196582800624643,3855000.0
0.00136,0.0002196582800624643,3865000.0
0.00136,0.0002196582800624643,3875000.0
0.00136,0.00021965828006246428,3885000.0
0.00136,0.0002196582800624643,3895000.0
0.001360883257458384,0.0002194719722902672,3905000.0
0.0019421845315531875,0.00023676852215241527,3915000.0
0.0023994753243253373,0.0003858829536962273,3925000.0
0.0024,0.00038607771238443684,3935000.0
0.0024,0.00038607771238443684,3945000.0
0.002401607888261487,0.000385860192070131,3955000.0
0.0036886545565008163,0.00043623753264562023,3965000.0
0.00524772078668789,0.0008431261730983893,3975000.0
0.00525,0.0008438009243891595,3985000.0
0.00525,0.0008438009243891594,3995000.0
0.005250541542808403,0.000843645532521599,4005000.0
0.005859066556703642,0.0007223355910794133,4015000.0
0.008182258713698282,0.0013115481506607645,4025000.0
0.00819,0.001315008806054165,4035000.0
0.00819,0.001315008806054165,4045000.0
0.00819503829993848,0.0013144730240659634,4055000.0
0.010891860791112045,0.0012553105394544112,4065000.0
0.02047712962953268,0.003280692837361435,4075000.0
0.020539917368926137,0.003297450448243,4085000.0
0.020540000000000003,0.003297472510878597,4095000.0
0.020539362225206304,0.00329730821108158,4105000.0
0.01962517067776585,0.003063087849601706,4115000.0
0.007845456245770575,0.00123333192283361,4125000.0
0.00774,0.001243275737718709,4135000.0
0.00774,0.0012432757377187093,4145000.0
0.007739592608312282,0.0012428428858575688,4155000.0
0.007614434082856973,0.0011156067490033076,4165000.0
0.006597459184322402,0.0010306975364613225,4175000.0
0.006570075739234676,0.0010549774105023805,4185000.0
0.00657,0.001055045705171108,4195000.0
0.00657,0.001055045705171108,4205000.0
0.00657,0.001055045705171108,4215000.0
0.006570000000000001,0.001055045705171108,4225000.0
0.00687621226115952,0.0008952757247734543,4235000.0
0.00697,0.001123953308638753,4245000.0
0.006970369321378377,0.0011233339619754075,4255000.0
0.006974019928097293,0.0011172341956182674,4265000.0
0.007009918498004635,0.0010595633047756658,4275000.0
0.007234770380451691,0.0008364820553503952,4285000.0
0.0076259178331220265,0.0010559720699550197,4295000.0
0.008591984287154238,0.0009951946851922818,4305000.0
0.010568477167398517,0.0014770769101900866,4315000.0
0.012222250385748276,0.0014209555334930616,4325000.0
0.015654730389700975,0.001962444310602324,4335000.0
0.021752791765256605,0.0024386251569252196,4345000.0
0.03227528256027941,0.0041441566699471,4355000.0
0.05372482098522669,0.0063310225152028825,4365000.0
0.07894850917051686,0.01161008157976477,4375000.0
0.07658068405665229,0.008919698062816802,4385000.0
0.059235461260354734,0.0069353215133045034,4395000.0
0.04322859181716957,0.004359176711075941,4405000.0
0.02944685122762285,0.0024149626119031086,4415000.0
0.023778164665145245,0.002311151657836493,4425000.0
0.01728840946774183,0.0015867537285443871,4435000.0
0.012257857058344509,0.0015998214261240885,4445000.0
0.010141350879446414,0.001143188888764613,4455000.0
0.008725057621809714,0.001152094156092824,4465000.0
0.007318740367712906,0.0008208443930957057,4475000.0
0.00649518126243621,0.0008022081408330765,4485000.0
0.006286601352277051,0.0007538153177758499,4495000.0
0.006275436017801292,0.000855414828140676,4505000.0
0.006521505373923919,0.0007621128083958253,4515000.0
0.006838180965635736,0.0008999034504010515,4525000.0
0.007428168353073979,0.000860806189210443,4535000.0
0.007906312408487666,0.0011698284446640824,4545000.0
0.008075893398659263,0.0012700773402140784,4555000.0
0.01729323066792688,0.002039801036236744,4565000.0
0.047192393459997664,0.007550552373394799,4575000.0
0.04777742091619251,0.007663350681803837,4585000.0
0.04777967267093576,0.007663746247034292,4595000.0
0.047715433520165405,0.007643771964355217,4605000.0
0.039458839986805064,0.005228477037733573,4615000.0
0.023382291928035454,0.003679593087563015,4625000.0
0.023141173098085808,0.003715178533276697,4635000.0
0.023140093465733088,0.0037153322820341083,4645000.0
0.023162870032052738,0.0037097099848750047,4655000.0
0.027174366581799267,0.003176765834674035,4665000.0
0.03799476588633765,0.006058784478914371,4675000.0
0.038159351978875156,0.006125774499435813,4685000.0
0.03815999999999999,0.006126038798440638,4695000.0
0.03815999999999999,0.006126038798440638,4705000.0
0.03815999999999999,0.006126038798440638,4715000.0
0.03815999999999999,0.006126038798440638,4725000.0
0.03815999999999999,0.006126038798440638,4735000.0
0.0,0.0,4745000.0
0.0,0.0,4755000.0
0.0,0.0,4765000.0
0.0,0.0,4775000.0
0.0,0.0,4785000.0
0.0,0.0,4795000.0
0.0,0.0,4805000.0
0.0,0.0,4815000.0
0.0,0.0,4825000.0
0.0,0.0,4835000.0
0.0,0.0,4845000.0
0.0,0.0,4855000.0
0.0,0.0,4865000.0
0.0,0.0,4875000.0
0.0,0.0,4885000.0
0.0,0.0,4895000.0
0.0,0.0,4905000.0
0.0,0.0,4915000.0
0.0,0.0,4925000.0
0.0,0.0,4935000.0
0.12647,0.02027820798394177,4945000.0
0.12647,0.02027820798394177,4955000.0
0.12641451482679147,0.020249602633369276,4965000.0
0.12611223319886125,0.02009410185435686,4975000.0
0.12428720668780022,0.019168334426785043,4985000.0
0.11576836408175346,0.015241591594808906,4995000.0
0.09836219101713987,0.011234149038128662,5005000.0
0.08722444210122933,0.010752778102529613,5015000.0
0.0811890885706951,0.009302149865113189,5025000.0
0.0790392703426733,0.009800537151482748,5035000.0
0.07983177466701066,0.009029872873031159,5045000.0
0.08171912641419066,0.009879071049821785,5055000.0
0.08510090038678673,0.009638395386871503,5065000.0
0.08895800974253627,0.010733000779365785,5075000.0
0.09400910848890943,0.010732512494335093,5085000.0
0.0990339570287315,0.012177188514483576,5095000.0
0.1053996047159727,0.011833431636804089,5105000.0
0.11169629099586562,0.013473421818296354,5115000.0
0.11831897795173543,0.013265628200860894,5125000.0
0.12473068837983466,0.014812519511143788,5135000.0
0.13116367751428756,0.01467882109357674,5145000.0
0.13615005607260117,0.016104860337681694,5155000.0
0.13969622105890914,0.015711360379979916,5165000.0
0.142054190147762,0.01671780500235092,5175000.0
0.14328306768867874,0.016310443744152605,5185000.0
0.14255584137675031,0.016688796595089043,5195000.0
0.13907750585542694,0.013211655313095386,5205000.0
0.13604531184913246,0.012969829269747478,5215000.0
0.13301101129753232,0.011163303230682852,5225000.0
0.12919576412029865,0.01069828216296157,5235000.0
0.12557889317432874,0.010468609975067664,5245000.0
0.12208559431402703,0.009928683702629497,5255000.0
0.11946167154055572,0.009726243930914697,5265000.0
0.11893356236371715,0.0097152594189994,5275000.0
0.12130644364820227,0.010553343942932104,5285000.0
0.13028441790749165,0.011933781244426088,5295000.0
0.14722727570285835,0.014791960572289835,5305000.0
0.1498103732406204,0.016174850503237272,5315000.0
0.1395785392690333,0.014109868408018504,5325000.0
0.12686909041638014,0.013263409977545687,5335000.0
0.12059330906735985,0.01604984444319973,5345000.0
0.12357323718936575,0.014060417056464167,5355000.0
0.13127144643372482,0.01875327847802336,5365000.0
0.13433768772615648,0.020198150014783905,5375000.0
0.14486863637194716,0.016543213302799547,5385000.0
0.16390840810434365,0.020833496100051092,5395000.0
0.17187775523171864,0.020174393639224145,5405000.0
0.1778620067286779,0.020287803104898746,5415000.0
0.18256521891555083,0.02062055459664965,5425000.0
0.18528152156538974,0.021502894687813932,5435000.0
0.1883623577993318,0.02279566005524045,5445000.0
0.19423070033666792,0.021591323834376015,5455000.0
0.1993393210735957,0.023237222230326614,5465000.0
0.20132291074325084,0.022500066539310908,5475000.0
0.19566304118709926,0.023510680096358438,5485000.0
0.17889381445075384,0.020019378878129986,5495000.0
0.16333488436115814,0.022037446480153187,5505000.0
0.1418664124202101,0.017245708537029857,5515000.0
0.11412880541917725,0.014782746005046025,5525000.0
0.10562797207739766,0.01604748124922185,5535000.0
0.09807899505568134,0.012464738508697204,5545000.0
0.08440630809700553,0.01109855531468662,5555000.0
0.08039882796688133,0.012092867966555012,5565000.0
0.0779673458605857,0.009647340160123804,5575000.0
0.07395513597161148,0.00940884883484028,5585000.0
0.07229538892575772,0.010539432272151253,5595000.0
0.07146916383207928,0.008383215010417229,5605000.0
0.07054964530360429,0.00957531045740851,5615000.0
0.07040079414338961,0.010709894197495856,5625000.0
0.07154324757918758,0.008839712525656889,5635000.0
0.07431620963419339,0.010016815181328634,5645000.0
0.07554308281177921,0.0113437133651196,5655000.0
0.07797459383845282,0.009586623172857297,5665000.0
0.08317246511522766,0.010553385194844125,5675000.0
0.0868242704729517,0.012627049933086104,5685000.0
0.0953531450915253,0.011087220964191924,5695000.0
0.1129808309438668,0.01423264414590258,5705000.0
0.12465730926249517,0.015060566669898155,5715000.0
0.13746328007302885,0.015126486800974753,5725000.0
0.15281791506803094,0.01708709862422714,5735000.0
0.16839134907834907,0.018421484028344936,5745000.0
0.17954694275736752,0.020619121315058705,5755000.0
0.18426277724062345,0.019996528002114496,5765000.0
0.18430912775797403,0.021112041231375195,5775000.0
0.1807149002829667,0.019852661838261735,5785000.0
0.17616228873230838,0.02117227527602206,5795000.0
0.1708701750605854,0.018092762364108443,5805000.0
0.16628319014896484,0.0186308572078791,5815000.0
0.1641788364103921,0.017606786045159535,5825000.0
0.1633014580206385,0.017259030432928285,5835000.0
0.16362364018805076,0.01710693038453038,5845000.0
0.16537199722984677,0.018340776128316687,5855000.0
0.16897940419842022,0.01774528680699135,5865000.0
0.17440017131768956,0.01886551918447677,5875000.0
0.18171220726007395,0.01979513542045969,5885000.0
0.19329425197960948,0.02136470025151377,5895000.0
0.2143056366402478,0.023019958023939562,5905000.0
0.2404088876511885,0.026952120012271135,5915000.0
0.2699664958081428,0.029429592834677967,5925000.0
0.297332919199505,0.03324660317512338,5935000.0
0.314054381778533,0.033893625346279044,5945000.0
0.315011439089657,0.03579604008266353,5955000.0
0.29718781091544877,0.030531119976557646,5965000.0
0.2703886403463611,0.026140383369866148,5975000.0
0.2480578469198551,0.02206886898106241,5985000.0
0.23217853434586463,0.0215204293492164,5995000.0
0.21328216540970002,0.018770918467364294,6005000.0
0.18725711542183773,0.017019125600910196,6015000.0
0.1665927129353486,0.013137790612957419,6025000.0
0.1592900301746611,0.012237668967452781,6035000.0
0.15971867325687783,0.011367701836939595,6045000.0
0.1674918106806081,0.01126257568156406,6055000.0
0.19020408182417403,0.012944623982761406,6065000.0
0.2332296527986547,0.01575974065930545,6075000.0
0.2843278723410741,0.019402218530462183,6085000.0
0.32825427839724614,0.021794231233764255,6095000.0
0.3553391363660408,0.023320662516450142,6105000.0
0.35455816782069016,0.023465351370794515,6115000.0
0.3322056240476344,0.02209296393402328,6125000.0
0.30395589409508267,0.02231529061792619,6135000.0
0.27091538761875356,0.02113627722298278,6145000.0
0.23364669673532423,0.020447907680136806,6155000.0
0.21011175073253005,0.019165522128714002,6165000.0
0.2012510388543331,0.02023567518982994,6175000.0
0.1977455805869748,0.0213057621226683,6185000.0
0.19370920242133172,0.019476598825627127,6195000.0
0.1880750403839055,0.023106342985103483,6205000.0
0.18556441138483448,0.024779924078552524,6215000.0
0.18410806458989634,0.01798001301392002,6225000.0
0.18300090981473258,0.01829653595036434,6235000.0
0.18259851950802558,0.019455604004070856,6245000.0
0.18209028925019888,0.017294481356409767,6255000.0
0.18119694376277634,0.017897566710653887,6265000.0
0.18169045593206715,0.019796059364135317,6275000.0
0.1840494225716666,0.017998687150270185,6285000.0
0.18757483861442772,0.017847979074029446,6295000.0
0.19215179963973011,0.01804675826983215,6305000.0
0.19837840545860683,0.019100164106339936,6315000.0
0.20759271039577587,0.019048772010508475,6325000.0
0.2178161179616386,0.019847472897868743,6335000.0
0.2233475943411669,0.022417218733997064,6345000.0
0.22549233448300607,0.021311844644144554,6355000.0
0.22564977974192657,0.02116706984916393,6365000.0
0.22193962912534507,0.021421507951387406,6375000.0
0.21628830433735532,0.01961729516170029,6385000.0
0.21078258427973603,0.02021510592848998,6395000.0
0.2009612237715824,0.01757841627319954,6405000.0
0.18558383153370658,0.016618946549839596,6415000.0
0.1764788965278388,0.01861931066887201,6425000.0
0.17353674454305268,0.020272888791672706,6435000.0
0.17236026249893055,0.022440418325496186,6445000.0
0.17026322934824917,0.022877367903821007,6455000.0
0.1553935174169189,0.0186190532584627,6465000.0
0.14927452776446648,0.023603420670928327,6475000.0
0.14901334784787762,0.02372722180259511,6485000.0
0.14892316005518647,0.022800447150575432,6495000.0
0.14848305969458586,0.0187077586504345,6505000.0
0.14754449343325898,0.018194300998606153,6515000.0
0.14706724955019004,0.022378842827064017,6525000.0
0.14697541301939726,0.0233957418031565,6535000.0
0.1469621030833895,0.023547369177567754,6545000.0
0.14696028140541056,0.023568201198727403,6555000.0
0.14696,0.023571420936379716,6565000.0
0.14710878568040045,0.022684283822734692,6575000.0
0.1505747228694012,0.022656953580933694,6585000.0
0.15083,0.02419983545068024,6595000.0
0.15083,0.02419983545068024,6605000.0
0.15083,0.02419983545068024,6615000.0
0.15083,0.02419983545068024,6625000.0
0.15083,0.02419983545068024,6635000.0
0.15083,0.02419983545068024,6645000.0
0.15083,0.02419983545068024,6655000.0
0.15083,0.02419983545068024,6665000.0
0.15099869088941695,0.023965309054166228,6675000.0
0.16256380267627676,0.019888078806239433,6685000.0
0.16809237414613248,0.026923235338284043,6695000.0
0.16813074346553755,0.02698090525408767,6705000.0
0.16813601927049043,0.026974082536210565,6715000.0
0.1681785808673559,0.026919121493751943,6725000.0
0.16851659513766185,0.02648789909464852,6735000.0
0.17090107844040825,0.023744558117029625,6745000.0
0.17977503077987356,0.020611145121794083,6755000.0
0.1876399280030223,0.027137737668705805,6765000.0
0.19103214858369624,0.027173463601978382,6775000.0
0.19687937983663487,0.022964944571353556,6785000.0
0.20583865573820329,0.025371271306222205,6795000.0
0.21344074837030166,0.028668249825488528,6805000.0
0.22408163924859673,0.02577145600216332,6815000.0
0.23868104069755075,0.02955983587645835,6825000.0
0.24920629761981944,0.03356700216791385,6835000.0
0.25996869510983,0.029979724611960024,6845000.0
0.27308596349686615,0.03354106077086281,6855000.0
0.28026383359496077,0.03753809513474932,6865000.0
0.28201670548899244,0.03265970520257599,6875000.0
0.2816057717733712,0.03429073773013936,6885000.0
0.2791978534072293,0.03774878799469192,6895000.0
0.27194580910366917,0.03191715499420006,6905000.0
0.26143574480014486,0.03155611641230484,6915000.0
0.25510852099813425,0.03440503348482857,6925000.0
0.2512340095857391,0.029568088633269252,6935000.0
0.24752241888412438,0.030115242816924192,6945000.0
0.2456881667596632,0.03523057188143363,6955000.0
0.246442525561838,0.03307762556629275,6965000.0
0.250623300512175,0.028604672252062223,6975000.0
0.25432823007026456,0.03599879933346057,6985000.0
0.2559393844855967,0.03566780475697561,6995000.0
0.25805380157839347,0.02979880039563736,7005000.0
0.26063102368082236,0.031664091351235484,7015000.0
0.2616141712440819,0.033719785420920294,7025000.0
0.26065442457888965,0.029143352395920922,7035000.0
0.2579823444378067,0.029446374493526044,7045000.0
0.25326741105415546,0.027024075778583078,7055000.0
0.24717043764973867,0.02164912145017906,7065000.0
0.24323985362369407,0.020297415313718314,7075000.0
0.24279230947228628,0.018675509557509948,7085000.0
0.24596658480939282,0.017553597424678862,7095000.0
0.25364111145458085,0.01772140353884457,7105000.0
0.26459249218036424,0.01891550949613906,7115000.0
0.2733237819553733,0.020075217819732073,7125000.0
0.27267621105545303,0.02003521145316244,7135000.0
0.26193137977274317,0.01884497588567238,7145000.0
0.2495016308310051,0.018295495702043356,7155000.0
0.24138229581818446,0.01904169136578167,7165000.0
0.23670021279500364,0.0199538062313408,7175000.0
0.23277569236138618,0.020683592894260697,7185000.0
0.22913116007189507,0.024703523640785336,7195000.0
0.22700916399303694,0.025723569778744904,7205000.0
