XS_Ea_sum,dXS_Ea,Ea_mean
0.0,0.0,875000.0
2.02e-05,0.0,885000.0
0.0,0.0,895000.0
2.87e-05,0.0,905000.0
0.0,0.0,915000.0
3.84e-05,0.0,925000.0
0.0,0.0,935000.0
5.32e-05,0.0,945000.0
0.0,0.0,955000.0
8.010000000000001e-05,0.0,965000.0
8.93e-05,0.0,975000.0
0.00010099999999999999,0.0,985000.0
0.000116,0.0,995000.0
0.000152,0.0,1005000.0
0.000164,0.0,1015000.0
0.000189,0.0,1025000.0
0.000209,0.0,1035000.0
0.000461,0.0,1045000.0
0.0033771428571428568,0.0,1055000.0
0.0005560000000000001,0.0,1065000.0
0.000495,0.0,1075000.0
0.0004735000000000001,0.0,1085000.0
0.000483,0.0,1095000.0
0.0,0.0,1105000.0
0.000485,0.0,1115000.0
0.0005,0.0,1125000.0
0.0005610000000000001,0.0,1135000.0
0.000598,0.0,1145000.0
0.000614,0.0,1155000.0
0.00064,0.0,1165000.0
0.0006640000000000001,0.0,1175000.0
0.0006810000000000001,0.0,1185000.0
0.00074,0.0,1195000.0
0.000749,0.0,1205000.0
0.0007840000000000002,0.0,1215000.0
0.000795,0.0,1225000.0
0.0007960000000000002,0.0,1235000.0
0.0008340000000000001,0.0,1245000.0
0.0008680000000000001,0.0,1255000.0
0.0008690000000000001,0.0,1265000.0
0.0008660000000000001,0.0,1275000.0
0.000931,0.0,1285000.0
0.000887,0.0,1295000.0
0.0009394,0.0,1305000.0
0.00099,0.0,1315000.0
0.0,0.0,1325000.0
0.011837142857142855,0.0,1335000.0
0.0,0.0,1345000.0
0.0,0.0,1355000.0
0.00114,0.0,1365000.0
0.00113,0.0,1375000.0
0.00112,0.0,1385000.0
0.0,0.0,1395000.0
0.00109,0.0,1405000.0
0.00111,0.0,1415000.0
0.00116,0.0,1425000.0
0.00121,0.0,1435000.0
0.00119,0.0,1445000.0
0.0012200000000000002,0.0,1455000.0
0.0012900000000000001,0.0,1465000.0
0.0012900000000000001,0.0,1475000.0
0.00131,0.0,1485000.0
0.00131,0.0,1495000.0
0.00137,0.0,1505000.0
0.00142,0.0,1515000.0
0.00144,0.0,1525000.0
0.00157,0.0,1535000.0
0.00167,0.0,1545000.0
0.00162,0.0,1555000.0
0.0017499999999999998,0.0,1565000.0
0.0,0.0,1575000.0
0.0041624999999999995,0.0,1585000.0
0.005486,0.0,1595000.0
0.00212,0.0,1605000.0
0.00217,0.0,1615000.0
0.00223,0.0,1625000.0
0.00229,0.0,1635000.0
0.00238,0.0,1645000.0
0.0,0.0,1655000.0
0.00245,0.0,1665000.0
0.0027499999999999994,0.0,1675000.0
0.00285,0.0,1685000.0
0.0030949999999999997,0.0,1695000.0
0.00334,0.0,1705000.0
0.00373,0.0,1715000.0
0.0,0.0,1725000.0
0.004110000000000001,0.0,1735000.0
0.004335,0.0,1745000.0
0.00442,0.0,1755000.0
0.00481,0.0,1765000.0
0.004980000000000002,0.0,1775000.0
0.00526,0.0,1785000.0
0.00548,0.0,1795000.0
0.005659999999999999,0.0,1805000.0
0.005980000000000002,0.0,1815000.0
0.00642,0.0,1825000.0
0.00733,0.0,1835000.0
0.00787,0.0,1845000.0
0.00833,0.0,1855000.0
0.00877,0.0,1865000.0
0.0095,0.0,1875000.0
0.010099999999999998,0.0,1885000.0
0.0107,0.0,1895000.0
0.0114,0.0,1905000.0
0.0123,0.0,1915000.0
0.0137,0.0,1925000.0
0.0148,0.0,1935000.0
0.0158,0.0,1945000.0
0.0173,0.0,1955000.0
0.0188,0.0,1965000.0
0.020500000000000004,0.0,1975000.0
0.0226,0.0,1985000.0
0.0246,0.0,1995000.0
0.027999999999999997,0.0,2005000.0
0.0306,0.0,2015000.0
0.0336,0.0,2025000.0
0.037,0.0,2035000.0
0.0403,0.0,2045000.0
0.0431,0.0,2055000.0
0.0442,0.0,2065000.0
0.0445,0.0,2075000.0
0.0485,0.0,2085000.0
0.0452,0.0,2095000.0
0.0412,0.0,2105000.0
0.0395,0.0,2115000.0
0.0382,0.0,2125000.0
0.0374,0.0,2135000.0
0.0375,0.0,2145000.0
0.0398,0.0,2155000.0
0.0428,0.0,2165000.0
0.047,0.0,2175000.0
0.053,0.0,2185000.0
0.0599,0.0,2195000.0
0.0664,0.0,2205000.0
0.0752,0.0,2215000.0
0.07529999999999999,0.0,2225000.0
0.0741,0.0,2235000.0
0.0733,0.0,2245000.0
0.06770000000000001,0.0,2255000.0
0.06620000000000001,0.0,2265000.0
0.0591,0.0,2275000.0
0.055999999999999994,0.0,2285000.0
0.0551,0.0,2295000.0
0.0538,0.0,2305000.0
0.05369999999999999,0.0,2315000.0
0.0529,0.0,2325000.0
0.05430000000000001,0.0,2335000.0
0.0565,0.0,2345000.0
0.059,0.0,2355000.0
0.0633,0.0,2365000.0
0.0664,0.0,2375000.0
0.0675,0.0,2385000.0
0.06609999999999999,0.0,2395000.0
0.0653,0.0,2405000.0
0.05979999999999999,0.0,2415000.0
0.0533,0.0,2425000.0
0.0456,0.0,2435000.0
0.0386,0.0,2445000.0
0.0345,0.0,2455000.0
0.0323,0.0,2465000.0
0.0286,0.0,2475000.0
0.026199999999999998,0.0,2485000.0
0.0247,0.0,2495000.0
0.0231,0.0,2505000.0
0.0217,0.0,2515000.0
0.021,0.0,2525000.0
0.020500000000000004,0.0,2535000.0
0.0207,0.0,2545000.0
0.0211,0.0,2555000.0
0.0247,0.0,2565000.0
0.0383,0.0,2575000.0
0.0511,0.0,2585000.0
0.0462,0.0,2595000.0
0.0321,0.0,2605000.0
0.0249,0.0,2615000.0
0.0215,0.0,2625000.0
0.020399999999999998,0.0,2635000.0
0.0227,0.0,2645000.0
0.05179999999999999,0.0,2655000.0
0.05260000000000001,0.0,2665000.0
0.0396,0.0,2675000.0
0.024099999999999996,0.0,2685000.0
0.0211,0.0,2695000.0
0.0197,0.0,2705000.0
0.0196,0.0,2715000.0
0.0215,0.0,2725000.0
0.0355,0.0,2735000.0
0.0475,0.0,2745000.0
0.0419,0.0,2755000.0
0.0312,0.0,2765000.0
0.0459,0.0,2775000.0
0.108,0.0,2785000.0
0.1115,0.0,2795000.0
0.04505,0.0,2805000.0
0.0226,0.0,2815000.0
0.0,0.0,2825000.0
0.0197,0.0,2835000.0
0.018,0.0,2845000.0
0.0171,0.0,2855000.0
0.0167,0.0,2865000.0
0.0165,0.0,2875000.0
0.0165,0.0,2885000.0
0.017,0.0,2895000.0
0.017,0.0,2905000.0
0.0173,0.0,2915000.0
0.0176,0.0,2925000.0
0.0181,0.0,2935000.0
0.0187,0.0,2945000.0
0.0198,0.0,2955000.0
0.0211,0.0,2965000.0
0.0221,0.0,2975000.0
0.024400000000000005,0.0,2985000.0
0.0276,0.0,2995000.0
0.0319,0.0,3005000.0
0.0373,0.0,3015000.0
0.041600000000000005,0.0,3025000.0
0.0458,0.0,3035000.0
0.0476,0.0,3045000.0
0.0461,0.0,3055000.0
0.0438,0.0,3065000.0
0.0412,0.0,3075000.0
0.0388,0.0,3085000.0
0.0374,0.0,3095000.0
0.0373,0.0,3105000.0
0.0369,0.0,3115000.0
0.037,0.0,3125000.0
0.0379,0.0,3135000.0
0.03920000000000001,0.0,3145000.0
0.04039999999999999,0.0,3155000.0
0.04229999999999999,0.0,3165000.0
0.044399999999999995,0.0,3175000.0
0.04720000000000001,0.0,3185000.0
0.052399999999999995,0.0,3195000.0
0.0569,0.0,3205000.0
0.0612,0.0,3215000.0
0.067,0.0,3225000.0
0.07515,0.0,3235000.0
0.08580000000000002,0.0,3245000.0
0.0919,0.0,3255000.0
0.099,0.0,3265000.0
0.10399999999999998,0.0,3275000.0
0.11,0.0,3285000.0
0.116,0.0,3295000.0
0.107,0.0,3305000.0
0.103,0.0,3315000.0
0.0934,0.0,3325000.0
0.0841,0.0,3335000.0
0.0797,0.0,3345000.0
0.0699,0.0,3355000.0
0.0689,0.0,3365000.0
0.0688,0.0,3375000.0
0.07640000000000001,0.0,3385000.0
0.0886,0.0,3395000.0
0.0856,0.0,3405000.0
0.0688,0.0,3415000.0
0.048,0.0,3425000.0
0.0347,0.0,3435000.0
0.0257,0.0,3445000.0
0.0207,0.0,3455000.0
0.0171,0.0,3465000.0
0.014200000000000003,0.0,3475000.0
0.012200000000000003,0.0,3485000.0
0.0106,0.0,3495000.0
0.00918,0.0,3505000.0
0.007980000000000001,0.0,3515000.0
0.00709,0.0,3525000.0
0.00636,0.0,3535000.0
0.0058,0.0,3545000.0
0.005210000000000001,0.0,3555000.0
0.00471,0.0,3565000.0
0.004099999999999999,0.0,3575000.0
0.0036,0.0,3585000.0
0.0031900000000000006,0.0,3595000.0
0.00289,0.0,3605000.0
0.00455,0.0,3615000.0
0.0,0.0,3625000.0
0.009770000000000001,0.0,3635000.0
0.00585,0.0,3645000.0
0.00463,0.0,3655000.0
0.00431,0.0,3665000.0
0.00497,0.0,3675000.0
0.0,0.0,3685000.0
0.026199999999999998,0.0,3695000.0
0.0194,0.0,3705000.0
0.0074399999999999996,0.0,3715000.0
0.004160000000000001,0.0,3725000.0
0.0027499999999999994,0.0,3735000.0
0.00231,0.0,3745000.0
0.00203,0.0,3755000.0
0.00172,0.0,3765000.0
0.0016,0.0,3775000.0
0.00153,0.0,3785000.0
0.0015,0.0,3795000.0
0.00147,0.0,3805000.0
0.00142,0.0,3815000.0
0.00139,0.0,3825000.0
0.00136,0.0,3835000.0
0.00139,0.0,3845000.0
0.00137,0.0,3855000.0
0.00143,0.0,3865000.0
0.00147,0.0,3875000.0
0.00157,0.0,3885000.0
0.00171,0.0,3895000.0
0.00184,0.0,3905000.0
0.00201,0.0,3915000.0
0.00228,0.0,3925000.0
0.0026099999999999995,0.0,3935000.0
0.00295,0.0,3945000.0
0.00343,0.0,3955000.0
0.004070000000000001,0.0,3965000.0
0.00462,0.0,3975000.0
0.00514,0.0,3985000.0
0.00562,0.0,3995000.0
0.006200000000000001,0.0,4005000.0
0.006549999999999999,0.0,4015000.0
0.00705,0.0,4025000.0
0.00759,0.0,4035000.0
0.008830000000000001,0.0,4045000.0
0.0125,0.0,4055000.0
0.020199999999999996,0.0,4065000.0
0.0207,0.0,4075000.0
0.0148,0.0,4085000.0
0.0109,0.0,4095000.0
0.00885,0.0,4105000.0
0.00796,0.0,4115000.0
0.007279999999999999,0.0,4125000.0
0.00681,0.0,4135000.0
0.00661,0.0,4145000.0
0.006370000000000001,0.0,4155000.0
0.006200000000000001,0.0,4165000.0
0.00619,0.0,4175000.0
0.006100000000000001,0.0,4185000.0
0.006030000000000001,0.0,4195000.0
0.006070000000000001,0.0,4205000.0
0.00617,0.0,4215000.0
0.00623,0.0,4225000.0
0.00643,0.0,4235000.0
0.00659,0.0,4245000.0
0.006860000000000001,0.0,4255000.0
0.00715,0.0,4265000.0
0.0077,0.0,4275000.0
0.00855,0.0,4285000.0
0.0097,0.0,4295000.0
0.010999999999999998,0.0,4305000.0
0.0137,0.0,4315000.0
0.0181,0.0,4325000.0
0.0267,0.0,4335000.0
0.0433,0.0,4345000.0
0.0717,0.0,4355000.0
0.0898,0.0,4365000.0
0.076,0.0,4375000.0
0.040650000000000006,0.0,4385000.0
0.022300000000000004,0.0,4395000.0
0.0,0.0,4405000.0
0.0169,0.0,4415000.0
0.0137,0.0,4425000.0
0.012100000000000001,0.0,4435000.0
0.0114,0.0,4445000.0
0.0089,0.0,4455000.0
0.00659,0.0,4465000.0
0.0,0.0,4475000.0
0.00647,0.0,4485000.0
0.00705,0.0,4495000.0
0.00751,0.0,4505000.0
0.00799,0.0,4515000.0
0.010099999999999998,0.0,4525000.0
0.0109,0.0,4535000.0
0.0361,0.0,4545000.0
0.08515,0.0,4555000.0
0.05963333333333334,0.0,4565000.0
0.0371,0.0,4575000.0
0.0274,0.0,4585000.0
0.0216,0.0,4595000.0
0.0201,0.0,4605000.0
0.020199999999999996,0.0,4615000.0
0.021,0.0,4625000.0
0.0225,0.0,4635000.0
0.024200000000000003,0.0,4645000.0
0.025899999999999996,0.0,4655000.0
0.0,0.0,4665000.0
0.0287,0.0,4675000.0
0.029899999999999996,0.0,4685000.0
0.0303,0.0,4695000.0
0.0298,0.0,4705000.0
0.030000000000000002,0.0,4715000.0
0.0298,0.0,4725000.0
0.0296,0.0,4735000.0
0.0301,0.0,4745000.0
0.0306,0.0,4755000.0
0.031,0.0,4765000.0
0.0313,0.0,4775000.0
0.0298,0.0,4785000.0
0.029,0.0,4795000.0
0.027,0.0,4805000.0
0.0255,0.0,4815000.0
0.0249,0.0,4825000.0
0.0248,0.0,4835000.0
0.0258,0.0,4845000.0
0.0272,0.0,4855000.0
0.0296,0.0,4865000.0
0.0329,0.0,4875000.0
0.0378,0.0,4885000.0
0.0442,0.0,4895000.0
0.053,0.0,4905000.0
0.064,0.0,4915000.0
0.08070000000000001,0.0,4925000.0
0.09870000000000001,0.0,4935000.0
0.121,0.0,4945000.0
0.129,0.0,4955000.0
0.124,0.0,4965000.0
0.11,0.0,4975000.0
0.0958,0.0,4985000.0
0.0902,0.0,4995000.0
0.0924,0.0,5005000.0
0.09227479999999999,0.0,5015000.0
0.0940267,0.0,5025000.0
0.0969674,0.0,5035000.0
0.1005824,0.0,5045000.0
0.1061656,0.0,5055000.0
0.11080470000000002,0.0,5065000.0
0.1154768,0.0,5075000.0
0.120125,0.0,5085000.0
0.1266898,0.0,5095000.0
0.1322794,0.0,5105000.0
0.1387505,0.0,5115000.0
0.137044,0.0,5125000.0
0.1477846,0.0,5135000.0
0.1495696,0.0,5145000.0
0.1471688,0.0,5155000.0
0.1450671,0.0,5165000.0
0.1414746,0.0,5175000.0
0.1380837,0.0,5185000.0
0.1338022,0.0,5195000.0
0.1304679,0.0,5205000.0
0.1263567,0.0,5215000.0
0.1220995,0.0,5225000.0
0.1198616,0.0,5235000.0
0.1176822,0.0,5245000.0
0.1163519,0.0,5255000.0
0.1232374,0.0,5265000.0
0.1643746,0.0,5275000.0
0.18576370000000003,0.0,5285000.0
0.1485054,0.0,5295000.0
0.1261544,0.0,5305000.0
0.12160880000000002,0.0,5315000.0
0.1219713,0.0,5325000.0
0.1263855,0.0,5335000.0
0.1339266,0.0,5345000.0
0.1414295,0.0,5355000.0
0.1528564,0.0,5365000.0
0.1665929,0.0,5375000.0
0.1771018,0.0,5385000.0
0.1867507,0.0,5395000.0
0.1900928,0.0,5405000.0
0.1871837,0.0,5415000.0
0.18430069999999998,0.0,5425000.0
0.182219,0.0,5435000.0
0.1855706,0.0,5445000.0
0.1935918,0.0,5455000.0
0.1953725,0.0,5465000.0
0.184111,0.0,5475000.0
0.1545542,0.0,5485000.0
0.1320256,0.0,5495000.0
0.1149454,0.0,5505000.0
0.1025109,0.0,5515000.0
0.0931683,0.0,5525000.0
0.0861414,0.0,5535000.0
0.0806588,0.0,5545000.0
0.07595650000000001,0.0,5555000.0
0.0724959,0.0,5565000.0
0.07045810000000001,0.0,5575000.0
0.0687306,0.0,5585000.0
0.06790739999999999,0.0,5595000.0
0.0679077,0.0,5605000.0
0.0681325,0.0,5615000.0
0.0696172,0.0,5625000.0
0.0719104,0.0,5635000.0
0.0737535,0.0,5645000.0
0.0787555,0.0,5655000.0
0.0844569,0.0,5665000.0
0.0931034,0.0,5675000.0
0.1038963,0.0,5685000.0
0.1190312,0.0,5695000.0
0.1326527,0.0,5705000.0
0.1484084,0.0,5715000.0
0.16483420000000001,0.0,5725000.0
0.1790288,0.0,5735000.0
0.1838028,0.0,5745000.0
0.18491900000000003,0.0,5755000.0
0.1817084,0.0,5765000.0
0.17262280000000002,0.0,5775000.0
0.1635829,0.0,5785000.0
0.1597266,0.0,5795000.0
0.156601,0.0,5805000.0
0.15563020000000002,0.0,5815000.0
0.1560907,0.0,5825000.0
0.156552,0.0,5835000.0
0.0,0.0,5845000.0
0.1591213,0.0,5855000.0
0.163128,0.0,5865000.0
0.1671251,0.0,5875000.0
0.17982310000000004,0.0,5885000.0
0.2051716,0.0,5895000.0
0.2435895,0.0,5905000.0
0.2734623,0.0,5915000.0
0.2730675,0.0,5925000.0
0.2688224,0.0,5935000.0
0.254129,0.0,5945000.0
0.2279073,0.0,5955000.0
0.1898927,0.0,5965000.0
0.17708370000000004,0.0,5975000.0
0.15874199999999997,0.0,5985000.0
0.145338,0.0,5995000.0
0.1361173,0.0,6005000.0
0.1359207,0.0,6015000.0
0.1440552,0.0,6025000.0
0.1480206,0.0,6035000.0
0.1623396,0.0,6045000.0
0.2042219,0.0,6055000.0
0.2832123,0.0,6065000.0
0.3881166,0.0,6075000.0
0.4316847,0.0,6085000.0
0.3879104,0.0,6095000.0
0.3196345,0.0,6105000.0
0.2733545,0.0,6115000.0
0.2442937,0.0,6125000.0
0.2132529,0.0,6135000.0
0.1911608,0.0,6145000.0
0.1806808,0.0,6155000.0
0.173746,0.0,6165000.0
0.1758013,0.0,6175000.0
0.1719049,0.0,6185000.0
0.176753,0.0,6195000.0
0.1770133,0.0,6205000.0
0.1793269,0.0,6215000.0
0.1756308,0.0,6225000.0
0.1746035,0.0,6235000.0
0.1709656,0.0,6245000.0
0.1752364,0.0,6255000.0
0.1794958,0.0,6265000.0
0.1855165,0.0,6275000.0
0.1962923,0.0,6285000.0
0.2044256,0.0,6295000.0
0.2118915,0.0,6305000.0
0.22648079999999998,0.0,6315000.0
0.2307019,0.0,6325000.0
0.2277662,0.0,6335000.0
0.2313092,0.0,6345000.0
0.2219467,0.0,6355000.0
0.2171284,0.0,6365000.0
0.2071835,0.0,6375000.0
0.19791430000000002,0.0,6385000.0
0.18995949999999998,0.0,6395000.0
0.1749799,0.0,6405000.0
0.16636239999999997,0.0,6415000.0
0.16195,0.0,6425000.0
0.15582749999999998,0.0,6435000.0
0.1536066,0.0,6445000.0
0.1539179,0.0,6455000.0
0.1548951,0.0,6465000.0
0.1540134,0.0,6475000.0
0.1506173,0.0,6485000.0
0.1509981,0.0,6495000.0
0.1520145,0.0,6505000.0
0.1524139,0.0,6515000.0
0.1528175,0.0,6525000.0
0.15198,0.0,6535000.0
0.1491974,0.0,6545000.0
0.1514996,0.0,6555000.0
0.1550205,0.0,6565000.0
0.1492477,0.0,6575000.0
0.1502974,0.0,6585000.0
0.1513492,0.0,6595000.0
0.1517854,0.0,6605000.0
0.150992,0.0,6615000.0
0.1495889,0.0,6625000.0
0.1512671,0.0,6635000.0
0.1535593,0.0,6645000.0
0.15462319999999996,0.0,6655000.0
0.1557043,0.0,6665000.0
0.15860689999999997,0.0,6675000.0
0.1578297,0.0,6685000.0
0.1613341,0.0,6695000.0
0.1636129,0.0,6705000.0
0.16649940000000002,0.0,6715000.0
0.1699919,0.0,6725000.0
0.1746975,0.0,6735000.0
0.0,0.0,6745000.0
0.18651910000000002,0.0,6755000.0
0.0,0.0,6765000.0
0.1995375,0.0,6775000.0
0.0,0.0,6785000.0
0.2137126,0.0,6795000.0
0.0,0.0,6805000.0
0.2369111,0.0,6815000.0
0.0,0.0,6825000.0
0.2642607,0.0,6835000.0
0.0,0.0,6845000.0
0.2824937,0.0,6855000.0
0.0,0.0,6865000.0
0.2814341,0.0,6875000.0
0.0,0.0,6885000.0
0.2581935,0.0,6895000.0
0.0,0.0,6905000.0
0.2494007,0.0,6915000.0
0.0,0.0,6925000.0
0.2448339,0.0,6935000.0
0.0,0.0,6945000.0
0.2612080000000001,0.0,6955000.0
0.0,0.0,6965000.0
0.2548618,0.0,6975000.0
0.2604795,0.0,6985000.0
0.0,0.0,6995000.0
0.2613095,0.0,7005000.0
0.0,0.0,7015000.0
0.2657107,0.0,7025000.0
0.0,0.0,7035000.0
0.2499237,0.0,7045000.0
0.0,0.0,7055000.0
0.2359631,0.0,7065000.0
0.0,0.0,7075000.0
0.2475053,0.0,7085000.0
0.2704453,0.0,7095000.0
0.30692675,0.0,7105000.0
0.26893,0.0,7115000.0
0.24218539999999997,0.0,7125000.0
0.0,0.0,7135000.0
0.23363559999999997,0.0,7145000.0
0.0,0.0,7155000.0
0.2251118,0.0,7165000.0
0.0,0.0,7175000.0
0.2266191,0.0,7185000.0
0.0,0.0,7195000.0
0.2193206,0.0,7205000.0
0.0,0.0,7215000.0
0.21672959999999997,0.0,7225000.0
0.0,0.0,7235000.0
0.2194284,0.0,7245000.0
0.0,0.0,7255000.0
0.220368,0.0,7265000.0
0.0,0.0,7275000.0
0.2230664,0.0,7285000.0
0.0,0.0,7295000.0
0.2403853,0.0,7305000.0
0.0,0.0,7315000.0
0.255933,0.0,7325000.0
0.0,0.0,7335000.0
0.2574333,0.0,7345000.0
0.0,0.0,7355000.0
0.2647664,0.0,7365000.0
0.0,0.0,7375000.0
0.259273,0.0,7385000.0
0.0,0.0,7395000.0
0.2654358,0.0,7405000.0
0.0,0.0,7415000.0
0.2814649,0.0,7425000.0
0.0,0.0,7435000.0
0.2916976,0.0,7445000.0
0.0,0.0,7455000.0
0.290281,0.0,7465000.0
0.0,0.0,7475000.0
0.2952521,0.0,7485000.0
0.0,0.0,7495000.0
0.2886274,0.0,7505000.0
0.0,0.0,7515000.0
0.2883883,0.0,7525000.0
0.0,0.0,7535000.0
0.2841147000000001,0.0,7545000.0
0.0,0.0,7555000.0
0.2601819,0.0,7565000.0
0.0,0.0,7575000.0
0.24900080000000002,0.0,7585000.0
0.0,0.0,7595000.0
0.2482218,0.0,7605000.0
0.0,0.0,7615000.0
0.2607244,0.0,7625000.0
0.0,0.0,7635000.0
0.2876211,0.0,7645000.0
0.0,0.0,7655000.0
0.3196778,0.0,7665000.0
0.0,0.0,7675000.0
0.3528324,0.0,7685000.0
0.0,0.0,7695000.0
0.3911204,0.0,7705000.0
0.0,0.0,7715000.0
0.3971723,0.0,7725000.0
0.0,0.0,7735000.0
0.3813943000000001,0.0,7745000.0
0.0,0.0,7755000.0
0.366228,0.0,7765000.0
0.0,0.0,7775000.0
0.3522205,0.0,7785000.0
0.0,0.0,7795000.0
0.3393812,0.0,7805000.0
0.0,0.0,7815000.0
0.3414579,0.0,7825000.0
0.0,0.0,7835000.0
0.3406732,0.0,7845000.0
0.0,0.0,7855000.0
0.3427538,0.0,7865000.0
0.0,0.0,7875000.0
0.35571120000000006,0.0,7885000.0
0.0,0.0,7895000.0
0.3657888,0.0,7905000.0
0.0,0.0,7915000.0
0.3330178,0.0,7925000.0
0.0,0.0,7935000.0
0.2860229,0.0,7945000.0
0.0,0.0,7955000.0
0.2613201000000001,0.0,7965000.0
0.0,0.0,7975000.0
0.0,0.0,7985000.0
0.0,0.0,7995000.0
0.0,0.0,8005000.0
