XS_Ea_sum,dXS_Ea,Ea_mean
0.0,0.0,885000.0
0.0,0.0,895000.0
0.0,0.0,905000.0
0.0,0.0,915000.0
0.0,0.0,925000.0
0.0,0.0,935000.0
0.0,0.0,945000.0
0.0,0.0,955000.0
0.0,0.0,965000.0
0.0,0.0,975000.0
0.0,0.0,985000.0
0.0,0.0,995000.0
0.0,0.0,1005000.0
0.0,0.0,1015000.0
0.0,0.0,1025000.0
0.0,0.0,1035000.0
0.0,0.0,1045000.0
0.0,0.0,1055000.0
0.0,0.0,1065000.0
0.0,0.0,1075000.0
0.0,0.0,1085000.0
0.0,0.0,1095000.0
0.0,0.0,1105000.0
0.0,0.0,1115000.0
0.0,0.0,1125000.0
0.0,0.0,1135000.0
0.0,0.0,1145000.0
0.0,0.0,1155000.0
0.0,0.0,1165000.0
0.0,0.0,1175000.0
0.0,0.0,1185000.0
0.0,0.0,1195000.0
0.0,0.0,1205000.0
0.0,0.0,1215000.0
0.0,0.0,1225000.0
0.0,0.0,1235000.0
0.0,0.0,1245000.0
0.0,0.0,1255000.0
0.0,0.0,1265000.0
0.0,0.0,1275000.0
0.0,0.0,1285000.0
0.0,0.0,1295000.0
0.0,0.0,1305000.0
0.0,0.0,1315000.0
0.0,0.0,1325000.0
0.0,0.0,1335000.0
0.0,0.0,1345000.0
0.0,0.0,1355000.0
0.0,0.0,1365000.0
0.0,0.0,1375000.0
0.0,0.0,1385000.0
0.0,0.0,1395000.0
0.0,0.0,1405000.0
0.0,0.0,1415000.0
0.0,0.0,1425000.0
0.0,0.0,1435000.0
0.0,0.0,1445000.0
0.0,0.0,1455000.0
0.0,0.0,1465000.0
0.0,0.0,1475000.0
0.0,0.0,1485000.0
0.0,0.0,1495000.0
0.0,0.0,1505000.0
0.0,0.0,1515000.0
0.0,0.0,1525000.0
0.0,0.0,1535000.0
0.0,0.0,1545000.0
0.0,0.0,1555000.0
0.0,0.0,1565000.0
0.0,0.0,1575000.0
0.0,0.0,1585000.0
0.0,0.0,1595000.0
0.0,0.0,1605000.0
0.0,0.0,1615000.0
0.0,0.0,1625000.0
0.0,0.0,1635000.0
0.0,0.0,1645000.0
0.0,0.0,1655000.0
0.0,0.0,1665000.0
0.0,0.0,1675000.0
0.0,0.0,1685000.0
0.0,0.0,1695000.0
0.0,0.0,1705000.0
0.0,0.0,1715000.0
0.0,0.0,1725000.0
0.0,0.0,1735000.0
0.0,0.0,1745000.0
0.0,0.0,1755000.0
0.0,0.0,1765000.0
0.0,0.0,1775000.0
0.0,0.0,1785000.0
0.0,0.0,1795000.0
0.0,0.0,1805000.0
0.0,0.0,1815000.0
0.0,0.0,1825000.0
0.0,0.0,1835000.0
0.0,0.0,1845000.0
0.0,0.0,1855000.0
0.0,0.0,1865000.0
0.0,0.0,1875000.0
0.0,0.0,1885000.0
0.0,0.0,1895000.0
0.0,0.0,1905000.0
0.012709000000000002,0.0016249543005266332,1915000.0
0.012713073340066635,0.0016202582452874903,1925000.0
0.012784720302270734,0.001540514540376824,1935000.0
0.013312126691528592,0.0012019843226496374,1945000.0
0.01430172935214704,0.0012972793771397098,1955000.0
0.01551320735794079,0.0015535813997930173,1965000.0
0.017180127252871786,0.001408846359943198,1975000.0
0.018538637639094094,0.0014180890603156485,1985000.0
0.020238591001867576,0.0016630144991641841,1995000.0
0.021668024662691177,0.0016892333447124889,2005000.0
0.023314530266924444,0.0016465949318120662,2015000.0
0.024975817480851294,0.0017090111462106396,2025000.0
0.02707847481605781,0.00184405888446119,2035000.0
0.029259936059965158,0.001958927040174221,2045000.0
0.03283520879623673,0.0021385905768881385,2055000.0
0.036677128353288936,0.002076816163663255,2065000.0
0.04005644547648992,0.0024941660225034725,2075000.0
0.04344241343363456,0.0030400339971638577,2085000.0
0.04534842150923996,0.0035046440415217052,2095000.0
0.04562601565275126,0.004137906516127921,2105000.0
0.04420728702176879,0.003926841671072551,2115000.0
0.042995445991057125,0.0030634033988522357,2125000.0
0.04143962222809952,0.003405992217357054,2135000.0
0.03999143589765753,0.0033517299402668183,2145000.0
0.03888177882103886,0.003660581173733366,2155000.0
0.037888381670965136,0.00438078944698286,2165000.0
0.040114879418677814,0.003908670479700901,2175000.0
0.04211604058916442,0.0035733815384363285,2185000.0
0.045510485028858495,0.0036281363939175445,2195000.0
0.04953549049211892,0.003747632681683843,2205000.0
0.054818063514272396,0.003733328388936769,2215000.0
0.060427804876981454,0.004048074548427234,2225000.0
0.06799346905365741,0.004209360267912218,2235000.0
0.07178513381477845,0.0047793420756209615,2245000.0
0.07398433959049655,0.005406669587376622,2255000.0
0.07388816559338628,0.0062906485685577974,2265000.0
0.07080093409722311,0.005348942503012317,2275000.0
0.06760227792273873,0.005655862573759411,2285000.0
0.06445165043074215,0.005104962637862929,2295000.0
0.06131200715699193,0.004565678898109868,2305000.0
0.05849045564554377,0.003970072210705384,2315000.0
0.055840472957888944,0.0036413481279090705,2325000.0
0.05401657577478857,0.0038451610719132043,2335000.0
0.052460135388927076,0.004603236520803532,2345000.0
0.052236518586104556,0.005410888747517798,2355000.0
0.054019519902673875,0.004703165310035216,2365000.0
0.05636491589286821,0.003331731958435507,2375000.0
0.05930880638623949,0.003470637027944293,2385000.0
0.06271147423011578,0.004022920161554042,2395000.0
0.0652991199533836,0.0054287454550124275,2405000.0
0.06784280471279873,0.007262141203624413,2415000.0
0.06614916267568094,0.005624695482730082,2425000.0
0.06258160248852807,0.004941328938998074,2435000.0
0.05626709737049204,0.003562268512447745,2445000.0
0.050503789274361666,0.0030320544765635726,2455000.0
0.044896172267592974,0.0034624972870002982,2465000.0
0.0384042207401521,0.002736656811884324,2475000.0
0.03528486255979834,0.00268011616067409,2485000.0
0.031467379500976535,0.0022727317145881934,2495000.0
0.028585843973484303,0.0020091953347016484,2505000.0
0.02636667399364706,0.0021362148032639952,2515000.0
0.023523201974224694,0.002262385390205665,2525000.0
0.02155528160404233,0.0020921170258555474,2535000.0
0.02058484256299741,0.001841209673995373,2545000.0
0.019911754945732506,0.002450474187006947,2555000.0
0.020937128877471532,0.0018414156423776857,2565000.0
0.022444844872287366,0.0027213218668282507,2575000.0
0.029613307502702226,0.0027444713871379207,2585000.0
0.03477519626054647,0.004216161134970252,2595000.0
0.041515770633819254,0.004340071142111356,2605000.0
0.04240413901743762,0.005011837676780738,2615000.0
0.030052330688954805,0.0025844388303996107,2625000.0
0.02574803486128759,0.0020108431337818432,2635000.0
0.021707184546433802,0.0017506337023753273,2645000.0
0.020559673525267518,0.0019860365705058483,2655000.0
0.029351807529433442,0.003234013562391165,2665000.0
0.037727577173700386,0.003361478794037545,2675000.0
0.042440793418813454,0.004422555722091025,2685000.0
0.0327093463760354,0.0029024454959851466,2695000.0
0.025235733595803653,0.001545107475871156,2705000.0
0.02126263882049879,0.0014035480101962435,2715000.0
0.018171110697550875,0.001727623209233247,2725000.0
0.021240522756189477,0.001954735192726233,2735000.0
0.025692449532495738,0.0024711840060438212,2745000.0
0.033848579200019456,0.0030574767679261987,2755000.0
0.03615348953436984,0.0036357759971554536,2765000.0
0.03098338438358953,0.0030887819125951076,2775000.0
0.03369772428370883,0.0033190528602291894,2785000.0
0.06011962036320472,0.007123620854225225,2795000.0
0.06948085587515004,0.006007270482716884,2805000.0
0.08007744548049393,0.009504157148716361,2815000.0
0.04785309399920509,0.003068504534836561,2825000.0
0.04181737995932996,0.0029308986982558706,2835000.0
0.027539100994898775,0.0023961211502768493,2845000.0
0.020546214222403544,0.001833119215614044,2855000.0
0.018732475989257247,0.0023053065817314777,2865000.0
0.016522337320012705,0.0017967608962423495,2875000.0
0.016197627412812818,0.002030984534522509,2885000.0
0.015837981685305244,0.0014077185742270308,2895000.0
0.015502539590016783,0.0019495435608121601,2905000.0
0.015499554520256026,0.0019337179816794892,2915000.0
0.015232159154384878,0.0018899591889530794,2925000.0
0.015228004676003945,0.001918843636236464,2935000.0
0.015268776714008449,0.0018294695684260647,2945000.0
0.01607688194563258,0.0020126718701790297,2955000.0
0.016167607472291852,0.0019166637535210096,2965000.0
0.0175893326090101,0.001993654475418845,2975000.0
0.017959408407791908,0.00201668919576099,2985000.0
0.019727030959072925,0.0023650575110861246,2995000.0
0.02110131226956742,0.0018489286151668976,3005000.0
0.02369766464896999,0.002499866282551954,3015000.0
0.033226143990666396,0.002774947000868396,3025000.0
0.03617506529280699,0.0026517371632651396,3035000.0
0.04417824765242971,0.003698510006633683,3045000.0
0.04966425920687864,0.0039798976841171,3055000.0
0.051706505037875466,0.005071501260158283,3065000.0
0.048402531809322184,0.005440709586502002,3075000.0
0.04536080451648948,0.004101780424670922,3085000.0
0.038485181586400866,0.0033233600944883226,3095000.0
0.030651810424872528,0.0026264495690661253,3105000.0
0.02922767457044885,0.0021811646557926083,3115000.0
0.027250950205021995,0.0033071820474746085,3125000.0
0.02850830390839088,0.002368224808129791,3135000.0
0.029719773464286867,0.002588441346949163,3145000.0
0.030576891146602312,0.002878569901598071,3155000.0
0.03315795606301064,0.0037796723289459325,3165000.0
0.03427237641419983,0.002998612315616375,3175000.0
0.035864435807457185,0.0031572420910955345,3185000.0
0.03785522889359863,0.003639698362645565,3195000.0
0.03965363161032187,0.0042462844904791975,3205000.0
0.04279274715138347,0.003951542281638964,3215000.0
0.04518544627139852,0.003771464023647041,3225000.0
0.05208514506866114,0.0040764632346844696,3235000.0
0.0598658960368209,0.005264871538115523,3245000.0
0.06569649347704838,0.005402359789522198,3255000.0
0.06998505090750708,0.005916080646164013,3265000.0
0.07592470331403513,0.005737266107437042,3275000.0
0.08283269832926718,0.006721762698096289,3285000.0
0.08845223675997158,0.008057004108190336,3295000.0
0.09673082108921295,0.006981383801660734,3305000.0
0.10012389929711259,0.00844337040337776,3315000.0
0.10346369676655186,0.010324831288650067,3325000.0
0.09808835316534197,0.007000219954819995,3335000.0
0.09355963292956089,0.007488449021222432,3345000.0
0.0849388351974834,0.007915495714075441,3355000.0
0.07706838980656577,0.005851270358614809,3365000.0
0.07278453825362961,0.005753932470128887,3375000.0
0.07053183089875471,0.006512614756221513,3385000.0
0.07356157968577498,0.007660977453013727,3395000.0
0.08286156378621036,0.006856308796676663,3405000.0
0.08678338441340343,0.007354634796615686,3415000.0
0.08399840184146157,0.0061018284845781754,3425000.0
0.07054040802555384,0.0047185822406736,3435000.0
0.045389170700334644,0.002787491382324609,3445000.0
0.03289792014598602,0.0021026693341504514,3455000.0
0.02377432035609511,0.0018612375758115213,3465000.0
0.019588598586134546,0.0015547268487307677,3475000.0
0.01574464624859034,0.0013104140682762757,3485000.0
0.013109351069447736,0.001077058730007192,3495000.0
0.011214150087628952,0.0009530744951114656,3505000.0
0.009724910069655078,0.001002952328278492,3515000.0
0.0078039377691199036,0.0007965631993636338,3525000.0
0.0069276823885060755,0.0006967972256680997,3535000.0
0.006099954529918059,0.0006529946475935267,3545000.0
0.005175955925429597,0.0007733902764289709,3555000.0
0.004149385876448048,0.0005145103379774812,3565000.0
0.003599930244613953,0.0006611580778789071,3575000.0
0.0029454839292711466,0.00045440435332572127,3585000.0
0.0026025691130610183,0.0005788206726971832,3595000.0
0.0018366194641174802,0.0004487695465173987,3605000.0
0.0018185471954223116,0.0004655879021532006,3615000.0
0.003057734365692458,0.00043371025078665725,3625000.0
0.0035936495354124743,0.00044080599284754854,3635000.0
0.0056365149471020665,0.0008204584674163795,3645000.0
0.005728052596491299,0.0008571949773771913,3655000.0
0.0033888984457370835,0.0005921095101901645,3665000.0
0.0033179544978878283,0.0005992971733748278,3675000.0
0.005231317417693536,0.0004946171406272837,3685000.0
0.007938570447137326,0.0008425694284349168,3695000.0
0.018109673492591728,0.0018819561855129279,3705000.0
0.020057900939329965,0.0018743856364100457,3715000.0
0.014439407672330241,0.0013095857211556411,3725000.0
0.0079016131050658,0.0007467737804370447,3735000.0
0.006561707684473562,0.0006924643916169276,3745000.0
0.00579850856473536,0.0007452677802191987,3755000.0
0.0011320540990096676,0.0005184560913737655,3765000.0
0.001131,0.0005185861382644161,3775000.0
0.001131,0.0005185861382644161,3785000.0
0.001131,0.0005185861382644161,3795000.0
0.001131,0.0005185861382644161,3805000.0
0.0,0.0,3815000.0
2.5454e-05,0.0005000095889185696,3825000.0
2.5454e-05,0.0005000095889185696,3835000.0
2.5454e-05,0.0005000095889185696,3845000.0
2.5454e-05,0.0005000095889185696,3855000.0
2.5583505000791912e-05,0.0004995822023779404,3865000.0
0.00017566407370084622,0.0004963955057727822,3875000.0
0.0001769,0.0005004629311227755,3885000.0
0.00017748712068277,0.0005001176166189673,3895000.0
0.0008822538374538924,0.00043584222169721807,3905000.0
0.0010274787637558455,0.0005153755228198149,3915000.0
0.0010254771662577288,0.0005135107077946867,3925000.0
0.0004933371758970436,0.00048541396913225207,3935000.0
0.00047324208120913763,0.0005033017463644381,3945000.0
0.0004737071234165317,0.0005017276220812425,3955000.0
0.0006196987040544681,0.0004973426749887069,3965000.0
0.000622188302245904,0.0005056908258970335,3975000.0
0.0006526291901112803,0.00048451414522633976,3985000.0
0.0013255709435350648,0.000521208144212603,3995000.0
0.0013316393403844243,0.000525539633007095,4005000.0
0.0019785707254955766,0.00040217079676805283,4015000.0
0.003024613715429636,0.0006206878868378522,4025000.0
0.0030250055242787444,0.0006208267923763877,4035000.0
0.0032766593541945117,0.000518257496724668,4045000.0
0.0042985134190731385,0.0007234357935541074,4055000.0
0.004369946241483412,0.00071513612457277,4065000.0
0.009123279084712168,0.0010904288933421898,4075000.0
0.010364415678775087,0.0013477449141497666,4085000.0
0.014652705782673008,0.0015851734953045559,4095000.0
0.015428169180305382,0.0016810614271544019,4105000.0
0.013394796360494473,0.001333658308315057,4115000.0
0.010197600700105317,0.0008399372451589552,4125000.0
0.008981105945280378,0.0008441087696969589,4135000.0
0.005631743057274896,0.0007825111289765159,4145000.0
0.0054443495927963895,0.0008284366305205798,4155000.0
0.004501735091023418,0.0006273285378538567,4165000.0
0.004329355785547323,0.000726181001449377,4175000.0
0.0043203667775721785,0.0007145967628714857,4185000.0
0.003779919896647156,0.0006730363265163266,4195000.0
0.0037750866270344413,0.0006788432511928706,4205000.0
0.0037417823625326566,0.0005361415277053211,4215000.0
0.003641638418097979,0.0006673320046621881,4225000.0
0.003641505406052592,0.0006675549048301312,4235000.0
0.003647939269762658,0.0005697641358209062,4245000.0
0.0036491998239113655,0.0006686300392615149,4255000.0
0.0036492300404864057,0.0006660418207334188,4265000.0
0.003656629119085057,0.0006461515497357187,4275000.0
0.003656901943514391,0.000669263582519466,4285000.0
0.0036757884811578446,0.0006546132918162651,4295000.0
0.004501985768819673,0.0007372723362594618,4305000.0
0.004519780839551634,0.0007362479081060176,4315000.0
0.005685867227739635,0.0006984831438665895,4325000.0
0.006219019144145906,0.0007829588909502298,4335000.0
0.008453526179264982,0.0006457194804575393,4345000.0
0.013356776170621887,0.000820386429014304,4355000.0
0.022905776291630722,0.0018860129972187085,4365000.0
0.044640884680844393,0.004649681622500011,4375000.0
0.05928192483514957,0.005137881571944365,4385000.0
0.07126330253216608,0.006110207696128455,4395000.0
0.0749895633437848,0.008715486975163372,4405000.0
0.061664035958982226,0.004322620110896728,4415000.0
0.05208494329672022,0.0038116398633304717,4425000.0
0.03886815166016663,0.0022530191598649925,4435000.0
0.020469889869586543,0.0012985426794455276,4445000.0
0.013699124163229428,0.0014165794552849968,4455000.0
0.010271897233956702,0.0012305194286927855,4465000.0
0.008170244699813946,0.0007041390133265817,4475000.0
0.006554171520614307,0.0005840728472008455,4485000.0
0.005146501478467298,0.0005680712058265352,4495000.0
0.003769610594776212,0.0005943380520113732,4505000.0
0.0035026813881150315,0.0005749549180240548,4515000.0
0.003022600795120736,0.0006192289766668894,4525000.0
0.0030213999999999996,0.0006205699781716804,4535000.0
0.003085511729602991,0.0006060649609088893,4545000.0
0.005734426207823783,0.0008510125801526477,4555000.0
0.006681056225085591,0.0007799858144485751,4565000.0
0.01182925242176875,0.0013096936355230396,4575000.0
0.038689647248933555,0.003479790642298537,4585000.0
0.06399719872202116,0.005527343266075419,4595000.0
0.06542180486963965,0.006539050273629972,4605000.0
0.04959872275287025,0.004857506215823275,4615000.0
0.040125158667329026,0.0030516784680710597,4625000.0
0.026176290157001566,0.0016628127095846775,4635000.0
0.01796293289985323,0.0015340930520795202,4645000.0
0.016595763132334414,0.0018351709569645325,4655000.0
0.014178717480611386,0.0017787035914246668,4665000.0
0.014473730261474934,0.001484206610849347,4675000.0
0.015844537737308945,0.0017458808521859477,4685000.0
0.017010347587678658,0.0016756577263463733,4695000.0
0.018564860094983184,0.0016724143596875808,4705000.0
0.019780639636146624,0.0019297183634045204,4715000.0
0.02110782208257588,0.0024916005680256452,4725000.0
0.021592158761957216,0.001907120951450978,4735000.0
0.02190376936122859,0.002706650350622837,4745000.0
0.02190471608267965,0.002708530647713694,4755000.0
0.021637796452150436,0.002632039124723838,4765000.0
0.02163300017656469,0.0026787647628996308,4775000.0
0.021633264595813412,0.002563433478691083,4785000.0
0.021638874713368107,0.002624204754906826,4795000.0
0.021638999925571122,0.0026795274618430717,4805000.0
0.021638620238810642,0.0026770798753776343,4815000.0
0.0212300701729041,0.002623717617000785,4825000.0
0.021228441889873297,0.0026288252198459813,4835000.0
0.02111319027842803,0.0022942933218853194,4845000.0
0.020387489032544778,0.002399060201497035,4855000.0
0.019328301869189275,0.0017123693668495202,4865000.0
0.018583878660751826,0.0022935131540076817,4875000.0
0.01855573559746949,0.0022450359071845435,4885000.0
0.018156248252247865,0.002263294096799403,4895000.0
0.018156,0.002264658246358598,4905000.0
0.018156057301036362,0.002264641772279834,4915000.0
0.024776722122195272,0.00207119112519692,4925000.0
0.0280677494099464,0.0024675822977825498,4935000.0
0.030291250587948244,0.0022507125451628365,4945000.0
0.03742690451107987,0.002902166760942651,4955000.0
0.048915738860312814,0.004142034955957035,4965000.0
0.061396112590035995,0.005817006603257187,4975000.0
0.07250707378432036,0.007807701668990059,4985000.0
0.08383941810696102,0.007670426505856154,4995000.0
0.08961930967865604,0.010860187242456108,5005000.0
0.10441282231851479,0.009753440446798019,5015000.0
0.1118022636277711,0.013420171316342995,5025000.0
0.10856145274492077,0.009380607278306193,5035000.0
0.10255613970048641,0.009940242034549556,5045000.0
0.08944949854557571,0.007692609458888023,5055000.0
0.08320255354139414,0.007229202763282198,5065000.0
0.07856514920940906,0.008945299099070325,5075000.0
0.07931434874092116,0.0067814566191634305,5085000.0
0.08106138170502082,0.006782178327905204,5095000.0
0.08396361273661794,0.006412510445198814,5105000.0
0.08693911138545228,0.0075292473316581785,5115000.0
0.09150844086516133,0.007529320401586301,5125000.0
0.0961953167518797,0.008388336479864608,5135000.0
0.09986253422345678,0.008561785216129577,5145000.0
0.10602804106416633,0.009108937732309816,5155000.0
0.11411323092365534,0.007462204968538563,5165000.0
0.12150106627359407,0.007866939394254981,5175000.0
0.1265452058433132,0.010570755098513747,5185000.0
0.13164974296025675,0.011349577445654246,5195000.0
0.13787115201438158,0.01354688702759382,5205000.0
0.13945962113156055,0.012878138112588023,5215000.0
0.14239524569114353,0.014506921473384869,5225000.0
0.14297217534365944,0.017357583008951037,5235000.0
0.14298431819401536,0.017357308474613767,5245000.0
0.14467938467011002,0.017601809752976358,5255000.0
0.14467830910579108,0.01759851786044476,5265000.0
0.1443032964105236,0.015599374104312488,5275000.0
0.14153983237712645,0.015619752530485476,5285000.0
0.13876058050551673,0.010789558841775538,5295000.0
0.1356279605108603,0.011969314941423203,5305000.0
0.1341516169469938,0.015024635503170795,5315000.0
0.12585692934081766,0.014854043645987016,5325000.0
0.12561062059016248,0.015162217034499062,5335000.0
0.125212791596216,0.010794276059425054,5345000.0
0.1262192981193989,0.010604207172980709,5355000.0
0.13695432684655345,0.009555902155201761,5365000.0
0.14993425915641553,0.013040922368504154,5375000.0
0.17175269685656158,0.013934651662947795,5385000.0
0.19282083849712855,0.020034696382518067,5395000.0
0.17627824326278366,0.011676539463707489,5405000.0
0.1538891251428715,0.00981869009947095,5415000.0
0.14044300466119075,0.011332245435891376,5425000.0
0.1332956841844925,0.015494044797054789,5435000.0
0.13402305009045565,0.014207153492893573,5445000.0
0.1378479418469622,0.013726900655171093,5455000.0
0.14898099045002353,0.009659759869601532,5465000.0
0.15971860024786969,0.00993353464248645,5475000.0
0.17260530878927904,0.012019511869933167,5485000.0
0.19206026431283985,0.02057059076277794,5495000.0
0.19934989350690097,0.018686052608241865,5505000.0
0.20495352137516085,0.017620599756802552,5515000.0
0.2095136800590418,0.01867683717478297,5525000.0
0.2124069206623953,0.025059544827894478,5535000.0
0.21253881136096198,0.025854157511316103,5545000.0
0.21254,0.02586144086627812,5555000.0
0.0,0.0,5565000.0
0.0,0.0,5575000.0
0.0,0.0,5585000.0
0.0,0.0,5595000.0
0.0,0.0,5605000.0
0.0,0.0,5615000.0
0.0,0.0,5625000.0
0.0,0.0,5635000.0
0.0,0.0,5645000.0
0.0,0.0,5655000.0
0.0,0.0,5665000.0
0.0,0.0,5675000.0
0.0,0.0,5685000.0
0.0,0.0,5695000.0
0.0,0.0,5705000.0
0.0,0.0,5715000.0
0.0,0.0,5725000.0
0.0,0.0,5735000.0
0.0,0.0,5745000.0
0.0,0.0,5755000.0
0.0,0.0,5765000.0
0.0,0.0,5775000.0
0.0,0.0,5785000.0
0.0,0.0,5795000.0
0.0,0.0,5805000.0
0.0,0.0,5815000.0
0.0,0.0,5825000.0
0.0,0.0,5835000.0
0.0,0.0,5845000.0
0.0,0.0,5855000.0
0.0,0.0,5865000.0
0.0,0.0,5875000.0
0.0,0.0,5885000.0
0.0,0.0,5895000.0
0.0,0.0,5905000.0
0.0,0.0,5915000.0
0.0,0.0,5925000.0
0.0,0.0,5935000.0
0.0,0.0,5945000.0
0.0,0.0,5955000.0
0.0,0.0,5965000.0
0.0,0.0,5975000.0
0.0,0.0,5985000.0
0.0,0.0,5995000.0
0.0,0.0,6005000.0
0.0,0.0,6015000.0
0.0,0.0,6025000.0
0.0,0.0,6035000.0
0.0,0.0,6045000.0
0.0,0.0,6055000.0
0.0,0.0,6065000.0
0.0,0.0,6075000.0
0.0,0.0,6085000.0
0.0,0.0,6095000.0
0.0,0.0,6105000.0
0.0,0.0,6115000.0
0.0,0.0,6125000.0
0.0,0.0,6135000.0
0.0,0.0,6145000.0
0.0,0.0,6155000.0
0.0,0.0,6165000.0
0.0,0.0,6175000.0
0.0,0.0,6185000.0
0.0,0.0,6195000.0
0.0,0.0,6205000.0
0.0,0.0,6215000.0
0.0,0.0,6225000.0
0.0,0.0,6235000.0
0.0,0.0,6245000.0
0.0,0.0,6255000.0
0.0,0.0,6265000.0
0.0,0.0,6275000.0
0.0,0.0,6285000.0
0.0,0.0,6295000.0
0.0,0.0,6305000.0
0.0,0.0,6315000.0
0.0,0.0,6325000.0
0.0,0.0,6335000.0
0.0,0.0,6345000.0
0.0,0.0,6355000.0
0.0,0.0,6365000.0
0.0,0.0,6375000.0
0.0,0.0,6385000.0
0.0,0.0,6395000.0
0.0,0.0,6405000.0
0.0,0.0,6415000.0
0.0,0.0,6425000.0
0.0,0.0,6435000.0
0.0,0.0,6445000.0
0.0,0.0,6455000.0
0.0,0.0,6465000.0
0.0,0.0,6475000.0
0.0,0.0,6485000.0
0.0,0.0,6495000.0
0.0,0.0,6505000.0
0.0,0.0,6515000.0
0.0,0.0,6525000.0
0.0,0.0,6535000.0
0.0,0.0,6545000.0
0.0,0.0,6555000.0
0.0,0.0,6565000.0
0.0,0.0,6575000.0
0.0,0.0,6585000.0
0.0,0.0,6595000.0
0.0,0.0,6605000.0
0.0,0.0,6615000.0
0.0,0.0,6625000.0
0.0,0.0,6635000.0
0.0,0.0,6645000.0
0.0,0.0,6655000.0
0.0,0.0,6665000.0
0.0,0.0,6675000.0
0.0,0.0,6685000.0
0.0,0.0,6695000.0
0.0,0.0,6705000.0
0.0,0.0,6715000.0
0.0,0.0,6725000.0
0.0,0.0,6735000.0
0.0,0.0,6745000.0
0.0,0.0,6755000.0
0.0,0.0,6765000.0
0.0,0.0,6775000.0
0.0,0.0,6785000.0
0.0,0.0,6795000.0
0.0,0.0,6805000.0
0.0,0.0,6815000.0
0.0,0.0,6825000.0
0.0,0.0,6835000.0
0.0,0.0,6845000.0
0.0,0.0,6855000.0
0.0,0.0,6865000.0
0.0,0.0,6875000.0
0.0,0.0,6885000.0
0.0,0.0,6895000.0
0.0,0.0,6905000.0
0.0,0.0,6915000.0
0.0,0.0,6925000.0
0.0,0.0,6935000.0
0.0,0.0,6945000.0
0.0,0.0,6955000.0
0.0,0.0,6965000.0
0.0,0.0,6975000.0
0.0,0.0,6985000.0
0.0,0.0,6995000.0
0.0,0.0,7005000.0
0.0,0.0,7015000.0
0.0,0.0,7025000.0
0.0,0.0,7035000.0
0.0,0.0,7045000.0
0.0,0.0,7055000.0
0.0,0.0,7065000.0
0.0,0.0,7075000.0
0.0,0.0,7085000.0
0.0,0.0,7095000.0
0.0,0.0,7105000.0
0.0,0.0,7115000.0
0.0,0.0,7125000.0
0.0,0.0,7135000.0
0.0,0.0,7145000.0
0.0,0.0,7155000.0
0.0,0.0,7165000.0
0.0,0.0,7175000.0
0.0,0.0,7185000.0
0.0,0.0,7195000.0
0.0,0.0,7205000.0
0.0,0.0,7215000.0
0.0,0.0,7225000.0
0.0,0.0,7235000.0
0.0,0.0,7245000.0
0.0,0.0,7255000.0
0.0,0.0,7265000.0
0.0,0.0,7275000.0
0.0,0.0,7285000.0
